Date,Facility,Total Operations
01/25/2019,TRI,116
01/25/2019,TTD,265
01/25/2019,TTN,385
01/25/2019,TUL,259
01/25/2019,TUP,284
01/25/2019,TUS,433
01/25/2019,TVC,36
01/25/2019,TWF,121
01/25/2019,TXK,166
01/25/2019,TYR,122
01/25/2019,TYS,466
01/25/2019,TZR,21
01/25/2019,UAO,196
01/25/2019,UES,43
01/25/2019,UGN,35
01/25/2019,UNV,50
01/25/2019,VCT,185
01/25/2019,VCV,7
01/25/2019,VGT,701
01/25/2019,VNY,502
01/25/2019,VQQ,183
01/25/2019,VRB,1099
01/25/2019,WDG,227
01/25/2019,WHP,195
01/25/2019,WJF,150
01/25/2019,XNA,112
01/25/2019,YIP,200
01/25/2019,YKM,140
01/25/2019,YNG,15
01/26/2019,ABE,250
01/26/2019,ABI,202
01/26/2019,ABQ,272
01/26/2019,ABY,47
01/26/2019,ACK,56
01/26/2019,ACT,106
01/26/2019,ACY,122
01/26/2019,ADM,44
01/26/2019,ADQ,63
01/26/2019,ADS,375
01/26/2019,ADW,45
01/26/2019,AEG,177
01/26/2019,AEX,118
01/26/2019,AFW,538
01/26/2019,AGC,57
01/26/2019,AGS,70
01/26/2019,AHN,143
01/26/2019,AKN,9
01/26/2019,ALB,213
01/26/2019,ALN,46
01/26/2019,ALO,4
01/26/2019,ALW,7
01/26/2019,AMA,215
01/26/2019,ANC,544
01/26/2019,ANE,50
01/26/2019,APA,847
01/26/2019,APC,131
01/26/2019,APF,318
01/26/2019,ARA,133
01/26/2019,ARB,211
01/26/2019,ARR,69
01/26/2019,ASE,127
01/26/2019,ASG,63
01/26/2019,ASH,248
01/26/2019,ATL,1846
01/26/2019,ATW,43
01/26/2019,AUS,396
01/26/2019,AVL,222
01/26/2019,AVP,168
01/26/2019,AZO,94
01/26/2019,BAF,159
01/26/2019,BAK,12
01/26/2019,BAZ,150
01/26/2019,BBG,9
01/26/2019,BCT,87
01/26/2019,BDL,209
01/26/2019,BDR,267
01/26/2019,BED,465
01/26/2019,BET,38
01/26/2019,BFI,478
01/26/2019,BFL,177
01/26/2019,BFM,57
01/26/2019,BGM,34
01/26/2019,BGR,85
01/26/2019,BHM,231
01/26/2019,BIL,116
01/26/2019,BIS,46
01/26/2019,BJC,282
01/26/2019,BKL,30
01/26/2019,BKV,207
01/26/2019,BLI,208
01/26/2019,BMG,109
01/26/2019,BMI,16
01/26/2019,BNA,456
01/26/2019,BOI,383
01/26/2019,BOS,836
01/26/2019,BPT,48
01/26/2019,BQN,71
01/26/2019,BRO,26
01/26/2019,BTL,383
01/26/2019,BTR,117
01/26/2019,BTV,157
01/26/2019,BUF,188
01/26/2019,BUR,307
01/26/2019,BVY,315
01/26/2019,BWI,565
01/26/2019,BZN,263
01/26/2019,CAE,120
01/26/2019,CAK,50
01/26/2019,CCR,243
01/26/2019,CDW,358
01/26/2019,CGF,24
01/26/2019,CHA,193
01/26/2019,CHD,535
01/26/2019,CHO,291
01/26/2019,CHS,256
01/26/2019,CIC,81
01/26/2019,CID,58
01/26/2019,CKB,28
01/26/2019,CLE,261
01/26/2019,CLL,197
01/26/2019,CLT,1332
01/26/2019,CMA,335
01/26/2019,CMH,266
01/26/2019,CMI,52
01/26/2019,CNO,360
01/26/2019,CNW,79
01/26/2019,COS,304
01/26/2019,COU,37
01/26/2019,CPR,104
01/26/2019,CPS,235
01/26/2019,CRE,94
01/26/2019,CRG,347
01/26/2019,CRP,265
01/26/2019,CRQ,419
01/26/2019,CRW,53
01/26/2019,CSG,225
01/26/2019,CVG,333
01/26/2019,CWA,17
01/26/2019,CWF,67
01/26/2019,CXO,301
01/26/2019,CXY,192
01/26/2019,CYS,15
01/26/2019,DAB,1038
01/26/2019,DAL,459
01/26/2019,DAY,85
01/26/2019,DBQ,8
01/26/2019,DCA,585
01/26/2019,DEN,1380
01/26/2019,DET,112
01/26/2019,DFW,1463
01/26/2019,DHN,120
01/26/2019,DLH,121
01/26/2019,DPA,130
01/26/2019,DSM,112
01/26/2019,DTN,167
01/26/2019,DTO,638
01/26/2019,DTS,156
01/26/2019,DTW,771
01/26/2019,DVT,1252
01/26/2019,DWH,403
01/26/2019,DXR,223
01/26/2019,EAU,22
01/26/2019,ECP,134
01/26/2019,EGE,105
01/26/2019,ELM,74
01/26/2019,ELP,192
01/26/2019,EMT,304
01/26/2019,ENA,55
01/26/2019,ENW,26
01/26/2019,ERI,18
01/26/2019,ESN,293
01/26/2019,EUG,44
01/26/2019,EVB,381
01/26/2019,EVV,53
01/26/2019,EWB,277
01/26/2019,EWN,116
01/26/2019,EWR,887
01/26/2019,EYW,96
01/26/2019,FAI,221
01/26/2019,FAR,139
01/26/2019,FAT,191
01/26/2019,FAY,101
01/26/2019,FCM,27
01/26/2019,FDK,284
01/26/2019,FFZ,1092
01/26/2019,FIN,635
01/26/2019,FLG,100
01/26/2019,FLL,925
01/26/2019,FLO,39
01/26/2019,FMN,142
01/26/2019,FMY,322
01/26/2019,FNT,150
01/26/2019,FOE,8
01/26/2019,FOK,165
01/26/2019,FPR,406
01/26/2019,FRG,730
01/26/2019,FSD,109
01/26/2019,FSM,200
01/26/2019,FTG,286
01/26/2019,FTW,617
01/26/2019,FTY,124
01/26/2019,FUL,244
01/26/2019,FWA,104
01/26/2019,FWS,220
01/26/2019,FXE,242
01/26/2019,FYV,59
01/26/2019,GCK,28
01/26/2019,GCN,136
01/26/2019,GEG,111
01/26/2019,GEU,271
01/26/2019,GFK,554
01/26/2019,GGG,119
01/26/2019,GJT,126
01/26/2019,GKY,241
01/26/2019,GLH,36
01/26/2019,GMU,261
01/26/2019,GNV,228
01/26/2019,GON,239
01/26/2019,GPI,102
01/26/2019,GPM,301
01/26/2019,GPT,181
01/26/2019,GRB,64
01/26/2019,GRI,20
01/26/2019,GRR,136
01/26/2019,GSN,371
01/26/2019,GSO,208
01/26/2019,GSP,103
01/26/2019,GTF,37
01/26/2019,GTR,141
01/26/2019,GTU,287
01/26/2019,GUM,250
01/26/2019,GYH,115
01/26/2019,GYI,276
01/26/2019,GYR,14
01/26/2019,GYY,17
01/26/2019,HEF,428
01/26/2019,HFD,229
01/26/2019,HGR,114
01/26/2019,HHR,297
01/26/2019,HIO,255
01/26/2019,HKS,116
01/26/2019,HKY,143
01/26/2019,HLG,42
01/26/2019,HLN,119
01/26/2019,HND,258
01/26/2019,HNL,769
01/26/2019,HOB,27
01/26/2019,HOU,395
01/26/2019,HPN,364
01/26/2019,HQZ,230
01/26/2019,HRL,32
01/26/2019,HSA,48
01/26/2019,HSV,221
01/26/2019,HTS,14
01/26/2019,HUF,48
01/26/2019,HUM,144
01/26/2019,HUT,117
01/26/2019,HVN,58
01/26/2019,HWD,384
01/26/2019,HWO,210
01/26/2019,HXD,88
01/26/2019,HYA,151
01/26/2019,HYI,124
01/26/2019,IAD,630
01/26/2019,IAG,42
01/26/2019,IAH,1066
01/26/2019,ICT,188
01/26/2019,IDA,13
01/26/2019,IFP,24
01/26/2019,ILG,153
01/26/2019,ILM,238
01/26/2019,IND,305
01/26/2019,INT,288
01/26/2019,IPT,57
01/26/2019,ISM,373
01/26/2019,ISO,46
01/26/2019,ISP,597
01/26/2019,ITH,163
01/26/2019,ITO,119
01/26/2019,IWA,657
01/26/2019,IXD,185
01/26/2019,JAC,74
01/26/2019,JAN,55
01/26/2019,JAX,202
01/26/2019,JEF,81
01/26/2019,JFK,1108
01/26/2019,JLN,81
01/26/2019,JNU,78
01/26/2019,JQF,320
01/26/2019,JRF,432
01/26/2019,JVL,27
01/26/2019,JXN,134
01/26/2019,KOA,220
01/26/2019,LAF,254
01/26/2019,LAL,368
01/26/2019,LAN,76
01/26/2019,LAS,1263
01/26/2019,LAW,47
01/26/2019,LAX,1625
01/26/2019,LBB,296
01/26/2019,LBE,21
01/26/2019,LCH,65
01/26/2019,LEB,142
01/26/2019,LEE,158
01/26/2019,LEX,156
01/26/2019,LFT,109
01/26/2019,LGA,603
01/26/2019,LGB,744
01/26/2019,LIH,331
01/26/2019,LIT,150
01/26/2019,LMT,96
01/26/2019,LNK,129
01/26/2019,LNS,399
01/26/2019,LOU,268
01/26/2019,LRD,75
01/26/2019,LSE,15
01/26/2019,LUK,312
01/26/2019,LVK,616
01/26/2019,LWB,25
01/26/2019,LWM,152
01/26/2019,LWS,68
01/26/2019,LYH,248
01/26/2019,LZU,523
01/26/2019,MAF,131
01/26/2019,MBS,38
01/26/2019,MCI,207
01/26/2019,MCN,71
01/26/2019,MCO,1058
01/26/2019,MDH,272
01/26/2019,MDT,72
01/26/2019,MDW,362
01/26/2019,MEI,102
01/26/2019,MEM,479
01/26/2019,MER,127
01/26/2019,MFD,6
01/26/2019,MFE,38
01/26/2019,MFR,83
01/26/2019,MGM,170
01/26/2019,MGW,51
01/26/2019,MHK,96
01/26/2019,MHR,123
01/26/2019,MHT,115
01/26/2019,MIA,1213
01/26/2019,MIC,20
01/26/2019,MIE,32
01/26/2019,MKC,249
01/26/2019,MKE,228
01/26/2019,MKG,13
01/26/2019,MKK,112
01/26/2019,MKL,43
01/26/2019,MLB,186
01/26/2019,MLI,36
01/26/2019,MLU,87
01/26/2019,MMU,323
01/26/2019,MOB,85
01/26/2019,MOD,138
01/26/2019,MOT,43
01/26/2019,MQY,333
01/26/2019,MRI,457
01/26/2019,MRY,200
01/26/2019,MSN,104
01/26/2019,MSO,103
01/26/2019,MSP,774
01/26/2019,MSY,317
01/26/2019,MTN,399
01/26/2019,MWA,102
01/26/2019,MWC,21
01/26/2019,MWH,7
01/26/2019,MYF,628
01/26/2019,MYR,199
01/26/2019,NEW,318
01/26/2019,NQA,106
01/26/2019,OAJ,75
01/26/2019,OAK,598
01/26/2019,OCF,345
01/26/2019,OGD,509
01/26/2019,OGG,374
01/26/2019,OJC,175
01/26/2019,OKC,177
01/26/2019,OLM,154
01/26/2019,OLV,121
01/26/2019,OMA,188
01/26/2019,OMN,277
01/26/2019,ONT,152
01/26/2019,OPF,140
01/26/2019,ORD,2038
01/26/2019,ORF,170
01/26/2019,ORH,140
01/26/2019,ORL,334
01/26/2019,OSH,45
01/26/2019,OSU,24
01/26/2019,OTH,46
01/26/2019,OUN,271
01/26/2019,OWB,44
01/26/2019,OWD,244
01/26/2019,OXC,156
01/26/2019,OXR,172
01/26/2019,PAE,573
01/26/2019,PAH,45
01/26/2019,PAO,537
01/26/2019,PBI,383
01/26/2019,PDK,446
01/26/2019,PDT,74
01/26/2019,PDX,437
01/26/2019,PGD,133
01/26/2019,PHF,212
01/26/2019,PHL,763
01/26/2019,PHX,1034
01/26/2019,PIA,43
01/26/2019,PIE,281
01/26/2019,PIH,162
01/26/2019,PIT,263
01/26/2019,PKB,23
01/26/2019,PMD,24
01/26/2019,PMP,101
01/26/2019,PNE,299
01/26/2019,PNS,412
01/26/2019,POC,293
01/26/2019,POU,211
01/26/2019,PRC,524
01/26/2019,PSC,43
01/26/2019,PSP,373
01/26/2019,PTK,380
01/26/2019,PUB,705
01/26/2019,PVD,199
01/26/2019,PVU,481
01/26/2019,PWA,179
01/26/2019,PWK,90
01/26/2019,PWM,111
01/26/2019,RAL,66
01/26/2019,RAP,36
01/26/2019,RBD,169
01/26/2019,RDD,302
01/26/2019,RDG,206
01/26/2019,RDM,313
01/26/2019,RDU,510
01/26/2019,RFD,40
01/26/2019,RHV,543
01/26/2019,RIC,202
01/26/2019,RME,31
01/26/2019,RNM,77
01/26/2019,RNO,306
01/26/2019,RNT,378
01/26/2019,ROA,384
01/26/2019,ROC,225
01/26/2019,ROG,36
01/26/2019,ROW,119
01/26/2019,RST,43
01/26/2019,RSW,327
01/26/2019,RVS,864
01/26/2019,RYN,281
01/26/2019,RYY,395
01/26/2019,SAC,404
01/26/2019,SAF,107
01/26/2019,SAN,467
01/26/2019,SAT,315
01/26/2019,SAV,226
01/26/2019,SAW,26
01/26/2019,SBA,324
01/26/2019,SBN,53
01/26/2019,SBP,334
01/26/2019,SBY,57
01/26/2019,SCK,356
01/26/2019,SDF,309
01/26/2019,SDL,541
01/26/2019,SDM,299
01/26/2019,SEA,1005
01/26/2019,SEE,338
01/26/2019,SFB,737
01/26/2019,SFF,42
01/26/2019,SFO,1060
01/26/2019,SGF,115
01/26/2019,SGJ,480
01/26/2019,SGR,158
01/26/2019,SHV,78
01/26/2019,SIG,316
01/26/2019,SJC,387
01/26/2019,SJT,119
01/26/2019,SJU,431
01/26/2019,SLC,774
01/26/2019,SLE,9
01/26/2019,SLN,140
01/26/2019,SMF,251
01/26/2019,SMO,236
01/26/2019,SMX,129
01/26/2019,SNA,622
01/26/2019,SNS,216
01/26/2019,SPG,317
01/26/2019,SPI,34
01/26/2019,SQL,318
01/26/2019,SRQ,544
01/26/2019,SSF,386
01/26/2019,STC,33
01/26/2019,STJ,16
01/26/2019,STL,388
01/26/2019,STP,59
01/26/2019,STS,248
01/26/2019,STT,158
01/26/2019,STX,83
01/26/2019,SUA,285
01/26/2019,SUN,59
01/26/2019,SUS,185
01/26/2019,SUX,16
01/26/2019,SWF,103
01/26/2019,SWO,441
01/26/2019,SYR,113
01/26/2019,TCL,147
01/26/2019,TEB,256
01/26/2019,TIW,252
01/26/2019,TIX,179
01/26/2019,TKI,651
01/26/2019,TLH,243
01/26/2019,TMB,74
01/26/2019,TOA,435
01/26/2019,TOL,71
01/26/2019,TOP,42
01/26/2019,TPA,554
01/26/2019,TRI,84
01/26/2019,TTD,5
01/26/2019,TTN,484
01/26/2019,TUL,157
01/26/2019,TUP,128
01/26/2019,TUS,384
01/26/2019,TVC,179
01/26/2019,TWF,89
01/26/2019,TXK,80
01/26/2019,TYR,128
01/26/2019,TYS,215
01/26/2019,TZR,8
01/26/2019,UAO,24
01/26/2019,UES,28
01/26/2019,UGN,135
01/26/2019,UNV,85
01/26/2019,VCT,94
01/26/2019,VCV,27
01/26/2019,VGT,462
01/26/2019,VNY,353
01/26/2019,VQQ,149
01/26/2019,VRB,512
01/26/2019,WDG,81
01/26/2019,WHP,116
01/26/2019,WJF,148
01/26/2019,XNA,59
01/26/2019,YIP,269
01/26/2019,YKM,9
01/26/2019,YNG,3
01/27/2019,ABE,242
01/27/2019,ABI,155
01/27/2019,ABQ,349
01/27/2019,ABY,50
01/27/2019,ACK,43
01/27/2019,ACT,119
01/27/2019,ACY,163
01/27/2019,ADM,36
01/27/2019,ADQ,28
01/27/2019,ADS,415
01/27/2019,ADW,53
01/27/2019,AEG,273
01/27/2019,AEX,70
01/27/2019,AFW,187
01/27/2019,AGC,68
01/27/2019,AGS,42
01/27/2019,AHN,131
01/27/2019,AKN,14
01/27/2019,ALB,127
01/27/2019,ALN,60
01/27/2019,ALO,13
01/27/2019,ALW,21
01/27/2019,AMA,125
01/27/2019,ANC,470
01/27/2019,ANE,72
01/27/2019,APA,838
01/27/2019,APC,169
01/27/2019,APF,181
01/27/2019,ARA,121
01/27/2019,ARB,80
01/27/2019,ARR,48
01/27/2019,ASE,185
01/27/2019,ASG,99
01/27/2019,ASH,217
01/27/2019,ATL,2265
01/27/2019,ATW,50
01/27/2019,AUS,525
01/27/2019,AVL,164
01/27/2019,AVP,38
01/27/2019,AZO,31
01/27/2019,BAF,64
01/27/2019,BAK,70
01/27/2019,BAZ,225
01/27/2019,BBG,13
01/27/2019,BCT,92
01/27/2019,BDL,217
01/27/2019,BDR,195
01/27/2019,BED,395
01/27/2019,BET,27
01/27/2019,BFI,161
01/27/2019,BFL,168
01/27/2019,BFM,91
01/27/2019,BGM,7
01/27/2019,BGR,68
01/27/2019,BHM,242
01/27/2019,BIL,53
01/27/2019,BIS,28
01/27/2019,BJC,114
01/27/2019,BKL,102
01/27/2019,BKV,18
01/27/2019,BLI,135
01/27/2019,BMG,73
01/27/2019,BMI,56
01/27/2019,BNA,514
01/27/2019,BOI,299
01/27/2019,BOS,955
01/27/2019,BPT,69
01/27/2019,BQN,99
01/27/2019,BRO,62
01/27/2019,BTL,11
01/27/2019,BTR,149
01/27/2019,BTV,84
01/27/2019,BUF,151
01/27/2019,BUR,317
01/27/2019,BVY,146
01/27/2019,BWI,549
01/27/2019,BZN,155
01/27/2019,CAE,137
01/27/2019,CAK,115
01/27/2019,CCR,213
01/27/2019,CDW,196
01/27/2019,CGF,24
01/27/2019,CHA,194
01/27/2019,CHD,533
01/27/2019,CHO,258
01/27/2019,CHS,275
01/27/2019,CIC,56
01/27/2019,CID,87
01/27/2019,CKB,14
01/27/2019,CLE,303
01/27/2019,CLL,121
01/27/2019,CLT,1422
01/27/2019,CMA,612
01/27/2019,CMH,302
01/27/2019,CMI,92
01/27/2019,CNO,608
01/27/2019,CNW,92
01/27/2019,COS,403
01/27/2019,COU,53
01/27/2019,CPR,31
01/27/2019,CPS,272
01/27/2019,CRE,26
01/27/2019,CRG,81
01/27/2019,CRP,203
01/27/2019,CRQ,506
01/27/2019,CRW,48
01/27/2019,CSG,127
01/27/2019,CVG,374
01/27/2019,CWA,23
01/27/2019,CWF,59
01/27/2019,CXO,347
01/27/2019,CXY,65
01/27/2019,CYS,40
01/27/2019,DAB,122
01/27/2019,DAL,629
01/27/2019,DAY,117
01/27/2019,DBQ,22
01/27/2019,DCA,811
01/27/2019,DEN,1498
01/27/2019,DET,16
01/27/2019,DFW,1725
01/27/2019,DHN,59
01/27/2019,DLH,87
01/27/2019,DPA,205
01/27/2019,DSM,126
01/27/2019,DTN,236
01/27/2019,DTO,578
01/27/2019,DTS,139
01/27/2019,DTW,954
01/27/2019,DVT,1206
01/27/2019,DWH,500
01/27/2019,DXR,75
01/27/2019,EAU,15
01/27/2019,ECP,122
01/27/2019,EGE,122
01/27/2019,ELM,27
01/27/2019,ELP,284
01/27/2019,EMT,350
01/27/2019,ENA,83
01/27/2019,ENW,58
01/27/2019,ERI,19
01/27/2019,ESN,210
01/27/2019,EUG,44
01/27/2019,EVB,4
01/27/2019,EVV,84
01/27/2019,EWB,97
01/27/2019,EWN,104
01/27/2019,EWR,1061
01/27/2019,EYW,92
01/27/2019,FAI,218
01/27/2019,FAR,57
01/27/2019,FAT,215
01/27/2019,FAY,91
01/27/2019,FCM,77
01/27/2019,FDK,350
01/27/2019,FFZ,1112
01/27/2019,FIN,1
01/27/2019,FLG,96
01/27/2019,FLL,940
01/27/2019,FLO,58
01/27/2019,FMN,48
01/27/2019,FMY,21
01/27/2019,FNT,64
01/27/2019,FOE,19
01/27/2019,FOK,167
01/27/2019,FPR,31
01/27/2019,FRG,476
01/27/2019,FSD,76
01/27/2019,FSM,131
01/27/2019,FTG,211
01/27/2019,FTW,322
01/27/2019,FTY,102
01/27/2019,FUL,261
01/27/2019,FWA,72
01/27/2019,FWS,315
01/27/2019,FXE,179
01/27/2019,FYV,111
01/27/2019,GCK,43
01/27/2019,GCN,130
01/27/2019,GEG,122
01/27/2019,GEU,297
01/27/2019,GFK,118
01/27/2019,GGG,74
01/27/2019,GJT,76
01/27/2019,GKY,175
01/27/2019,GLH,46
01/27/2019,GLS,118
01/27/2019,GMU,198
01/27/2019,GNV,58
01/27/2019,GON,159
01/27/2019,GPI,68
01/27/2019,GPM,213
01/27/2019,GPT,131
01/27/2019,GRB,69
01/27/2019,GRI,20
01/27/2019,GRR,156
01/27/2019,GSN,176
01/27/2019,GSO,214
01/27/2019,GSP,121
01/27/2019,GTF,33
01/27/2019,GTR,78
01/27/2019,GTU,393
01/27/2019,GUM,229
01/27/2019,GYH,177
01/27/2019,GYI,259
01/27/2019,GYR,8
01/27/2019,GYY,59
01/27/2019,HEF,407
01/27/2019,HFD,121
01/27/2019,HGR,74
01/27/2019,HHR,275
01/27/2019,HIO,31
01/27/2019,HKS,62
01/27/2019,HKY,53
01/27/2019,HLG,28
01/27/2019,HLN,18
01/27/2019,HND,292
01/27/2019,HNL,727
01/27/2019,HOB,9
01/27/2019,HOU,530
01/27/2019,HPN,340
01/27/2019,HQZ,197
01/27/2019,HRL,111
01/27/2019,HSA,75
01/27/2019,HSV,187
01/27/2019,HTS,17
01/27/2019,HUF,82
01/27/2019,HUM,154
01/27/2019,HUT,85
01/27/2019,HVN,72
01/27/2019,HWD,387
01/27/2019,HWO,447
01/27/2019,HXD,73
01/27/2019,HYA,121
01/27/2019,HYI,261
01/27/2019,IAD,719
01/27/2019,IAG,5
01/27/2019,IAH,1234
01/27/2019,ICT,250
01/27/2019,IDA,68
01/27/2019,IFP,25
01/27/2019,ILG,158
01/27/2019,ILM,264
01/27/2019,IND,347
01/27/2019,INT,120
01/27/2019,IPT,13
01/27/2019,ISM,51
01/27/2019,ISO,73
01/27/2019,ISP,351
01/27/2019,ITH,59
01/27/2019,ITO,133
01/27/2019,IWA,578
01/27/2019,IXD,135
01/27/2019,JAC,80
01/27/2019,JAN,90
01/27/2019,JAX,227
01/27/2019,JEF,139
01/27/2019,JFK,1206
01/27/2019,JLN,73
01/27/2019,JNU,12
01/27/2019,JQF,400
01/27/2019,JRF,330
01/27/2019,JVL,66
01/27/2019,JXN,15
01/27/2019,KOA,188
01/27/2019,LAF,426
01/27/2019,LAL,62
01/27/2019,LAN,66
01/27/2019,LAS,1446
01/27/2019,LAW,27
01/27/2019,LAX,1789
01/27/2019,LBB,230
01/27/2019,LBE,32
01/27/2019,LCH,139
01/27/2019,LEB,30
01/27/2019,LEE,26
01/27/2019,LEX,185
01/27/2019,LFT,128
01/27/2019,LGA,936
01/27/2019,LGB,840
01/27/2019,LIH,345
01/27/2019,LIT,200
01/27/2019,LMT,113
01/27/2019,LNK,76
01/27/2019,LNS,165
01/27/2019,LOU,308
01/27/2019,LRD,80
01/27/2019,LSE,41
01/27/2019,LUK,289
01/27/2019,LVK,629
01/27/2019,LWB,18
01/27/2019,LWM,96
01/27/2019,LWS,45
01/27/2019,LYH,69
01/27/2019,LZU,363
01/27/2019,MAF,118
01/27/2019,MBS,37
01/27/2019,MCI,294
01/27/2019,MCN,38
01/27/2019,MCO,1015
01/27/2019,MDH,16
01/27/2019,MDT,157
01/27/2019,MDW,509
01/27/2019,MEI,166
01/27/2019,MEM,424
01/27/2019,MER,57
01/27/2019,MFD,3
01/27/2019,MFE,133
01/27/2019,MFR,118
01/27/2019,MGM,156
01/27/2019,MGW,56
01/27/2019,MHK,45
01/27/2019,MHR,70
01/27/2019,MHT,100
01/27/2019,MIA,1255
01/27/2019,MIC,9
01/27/2019,MIE,55
01/27/2019,MKC,200
01/27/2019,MKE,213
01/27/2019,MKG,4
01/27/2019,MKK,95
01/27/2019,MKL,76
01/27/2019,MLB,31
01/27/2019,MLI,98
01/27/2019,MLU,70
01/27/2019,MMU,220
01/27/2019,MOB,87
01/27/2019,MOD,136
01/27/2019,MOT,8
01/27/2019,MQY,301
01/27/2019,MRI,267
01/27/2019,MRY,195
01/27/2019,MSN,142
01/27/2019,MSO,82
01/27/2019,MSP,949
01/27/2019,MSY,363
01/27/2019,MTN,235
01/27/2019,MVY,69
01/27/2019,MWA,24
01/27/2019,MWC,11
01/27/2019,MWH,13
01/27/2019,MYF,729
01/27/2019,MYR,136
01/27/2019,NEW,275
01/27/2019,NQA,52
01/27/2019,OAJ,53
01/27/2019,OAK,725
01/27/2019,OCF,53
01/27/2019,OGD,275
01/27/2019,OGG,337
01/27/2019,OJC,120
01/27/2019,OKC,250
01/27/2019,OLM,10
01/27/2019,OLV,174
01/27/2019,OMA,187
01/27/2019,OMN,0
01/27/2019,ONT,177
01/27/2019,OPF,338
01/27/2019,ORD,2292
01/27/2019,ORF,188
01/27/2019,ORH,34
01/27/2019,ORL,63
01/27/2019,OSH,51
01/27/2019,OSU,130
01/27/2019,OTH,56
01/27/2019,OUN,314
01/27/2019,OWB,18
01/27/2019,OWD,165
01/27/2019,OXC,86
01/27/2019,OXR,311
01/27/2019,PAE,25
01/27/2019,PAH,103
01/27/2019,PAO,515
01/27/2019,PBI,492
01/27/2019,PDK,494
01/27/2019,PDT,15
01/27/2019,PDX,501
01/27/2019,PGD,41
01/27/2019,PHF,185
01/27/2019,PHL,908
01/27/2019,PHX,1120
01/27/2019,PIA,91
01/27/2019,PIE,92
01/27/2019,PIH,31
01/27/2019,PIT,338
01/27/2019,PKB,12
01/27/2019,PMD,8
01/27/2019,PMP,147
01/27/2019,PNE,205
01/27/2019,PNS,318
01/27/2019,POC,299
01/27/2019,POU,122
01/27/2019,PRC,548
01/27/2019,PSC,60
01/27/2019,PSP,333
01/27/2019,PTK,303
01/27/2019,PUB,72
01/27/2019,PVD,170
01/27/2019,PVU,61
01/27/2019,PWA,147
01/27/2019,PWK,185
01/27/2019,PWM,82
01/27/2019,RAL,372
01/27/2019,RAP,77
01/27/2019,RBD,150
01/27/2019,RDD,223
01/27/2019,RDG,62
01/27/2019,RDM,297
01/27/2019,RDU,571
01/27/2019,RFD,78
01/27/2019,RHV,573
01/27/2019,RIC,245
01/27/2019,RME,6
01/27/2019,RNM,415
01/27/2019,RNO,273
01/27/2019,RNT,30
01/27/2019,ROA,251
01/27/2019,ROC,114
01/27/2019,ROG,32
01/27/2019,ROW,113
01/27/2019,RST,99
01/27/2019,RSW,293
01/27/2019,RVS,701
01/27/2019,RYN,462
01/27/2019,RYY,306
01/27/2019,SAC,338
01/27/2019,SAF,228
01/27/2019,SAN,586
01/27/2019,SAT,375
01/27/2019,SAV,280
01/27/2019,SAW,15
01/27/2019,SBA,325
01/27/2019,SBN,103
01/27/2019,SBP,175
01/27/2019,SBY,111
01/27/2019,SCK,160
01/27/2019,SDF,224
01/27/2019,SDL,505
01/27/2019,SDM,196
01/27/2019,SEA,1048
01/27/2019,SEE,774
01/27/2019,SFB,140
01/27/2019,SFF,29
01/27/2019,SFO,1172
01/27/2019,SGF,109
01/27/2019,SGJ,29
01/27/2019,SGR,343
01/27/2019,SHV,69
01/27/2019,SIG,221
01/27/2019,SJC,521
01/27/2019,SJT,161
01/27/2019,SJU,399
01/27/2019,SLC,899
01/27/2019,SLE,4
01/27/2019,SLN,41
01/27/2019,SMF,306
01/27/2019,SMO,232
01/27/2019,SMX,118
01/27/2019,SNA,869
01/27/2019,SNS,235
01/27/2019,SPG,18
01/27/2019,SPI,72
01/27/2019,SQL,323
01/27/2019,SRQ,132
01/27/2019,SSF,298
01/27/2019,STC,6
01/27/2019,STJ,10
01/27/2019,STL,459
01/27/2019,STP,44
01/27/2019,STS,348
01/27/2019,STT,120
01/27/2019,STX,80
01/27/2019,SUA,75
01/27/2019,SUN,89
01/27/2019,SUS,335
01/27/2019,SUX,16
01/27/2019,SWF,48
01/27/2019,SWO,162
01/27/2019,SYR,126
01/27/2019,TCL,181
01/27/2019,TEB,427
01/27/2019,TIW,13
01/27/2019,TIX,9
01/27/2019,TKI,529
01/27/2019,TLH,259
01/27/2019,TMB,195
01/27/2019,TOA,217
01/27/2019,TOL,48
01/27/2019,TOP,51
01/27/2019,TPA,599
01/27/2019,TRI,58
01/27/2019,TTD,14
01/27/2019,TTN,259
01/27/2019,TUL,219
01/27/2019,TUP,97
01/27/2019,TUS,301
01/27/2019,TVC,46
01/27/2019,TWF,36
01/27/2019,TXK,66
01/27/2019,TYR,113
01/27/2019,TYS,201
01/27/2019,TZR,27
01/27/2019,UAO,20
01/27/2019,UES,60
01/27/2019,UGN,87
01/27/2019,UNV,35
01/27/2019,VCT,119
01/27/2019,VCV,15
01/27/2019,VGT,528
01/27/2019,VNY,659
01/27/2019,VQQ,33
01/27/2019,VRB,47
01/27/2019,WDG,63
01/27/2019,WHP,458
01/27/2019,WJF,246
01/27/2019,XNA,139
01/27/2019,YIP,156
01/27/2019,YKM,114
01/27/2019,YNG,15
01/28/2019,ABE,217
01/28/2019,ABI,107
01/28/2019,ABQ,315
01/28/2019,ABY,77
01/28/2019,ACK,112
01/28/2019,ACT,126
01/28/2019,ACY,135
01/28/2019,ADM,62
01/28/2019,ADQ,48
01/28/2019,ADS,296
