Date,Facility,Total Operations
01/03/2020,SRQ,305
01/03/2020,SSF,453
01/03/2020,STC,15
01/03/2020,STJ,48
01/03/2020,STL,524
01/03/2020,STP,40
01/03/2020,STS,200
01/03/2020,STT,185
01/03/2020,STX,120
01/03/2020,SUA,384
01/03/2020,SUN,144
01/03/2020,SUS,93
01/03/2020,SUX,35
01/03/2020,SWF,40
01/03/2020,SWO,75
01/03/2020,SYR,144
01/03/2020,TCL,14
01/03/2020,TEB,318
01/03/2020,TIW,302
01/03/2020,TIX,168
01/03/2020,TKI,338
01/03/2020,TLH,95
01/03/2020,TMB,547
01/03/2020,TOA,443
01/03/2020,TOL,33
01/03/2020,TOP,36
01/03/2020,TPA,684
01/03/2020,TRI,48
01/03/2020,TTD,276
01/03/2020,TTN,44
01/03/2020,TUL,210
01/03/2020,TUP,21
01/03/2020,TUS,422
01/03/2020,TVC,108
01/03/2020,TWF,153
01/03/2020,TXK,32
01/03/2020,TYR,43
01/03/2020,TYS,200
01/03/2020,TZR,4
01/03/2020,UAO,185
01/03/2020,UES,45
01/03/2020,UGN,99
01/03/2020,UNV,36
01/03/2020,VCT,180
01/03/2020,VCV,110
01/03/2020,VGT,804
01/03/2020,VNY,786
01/03/2020,VQQ,246
01/03/2020,VRB,811
01/03/2020,WDG,89
01/03/2020,WHP,314
01/03/2020,WJF,136
01/03/2020,XNA,90
01/03/2020,YIP,90
01/03/2020,YKM,83
01/03/2020,YNG,3
01/04/2020,ABE,70
01/04/2020,ABI,154
01/04/2020,ABQ,386
01/04/2020,ABY,15
01/04/2020,ACK,34
01/04/2020,ACT,123
01/04/2020,ACY,47
01/04/2020,ADM,48
01/04/2020,ADQ,55
01/04/2020,ADS,391
01/04/2020,ADW,93
01/04/2020,AEG,280
01/04/2020,AEX,52
01/04/2020,AFW,193
01/04/2020,AGC,31
01/04/2020,AGS,66
01/04/2020,AHN,62
01/04/2020,AKN,22
01/04/2020,ALB,105
01/04/2020,ALN,24
01/04/2020,ALO,8
01/04/2020,ALW,21
01/04/2020,AMA,100
01/04/2020,ANC,484
01/04/2020,ANE,205
01/04/2020,APA,1103
01/04/2020,APC,118
01/04/2020,APF,273
01/04/2020,ARA,163
01/04/2020,ARB,68
01/04/2020,ARR,186
01/04/2020,ASE,305
01/04/2020,ASG,96
01/04/2020,ASH,17
01/04/2020,ATL,2039
01/04/2020,ATW,71
01/04/2020,AUS,496
01/04/2020,AVL,101
01/04/2020,AVP,42
01/04/2020,AZO,69
01/04/2020,BAF,7
01/04/2020,BAK,21
01/04/2020,BAZ,282
01/04/2020,BBG,31
01/04/2020,BCT,219
01/04/2020,BDL,185
01/04/2020,BDR,6
01/04/2020,BED,138
01/04/2020,BET,201
01/04/2020,BFI,319
01/04/2020,BFL,180
01/04/2020,BFM,72
01/04/2020,BGM,7
01/04/2020,BGR,103
01/04/2020,BHM,161
01/04/2020,BIL,106
01/04/2020,BIS,55
01/04/2020,BJC,367
01/04/2020,BKL,2
01/04/2020,BKV,14
01/04/2020,BLI,89
01/04/2020,BMG,69
01/04/2020,BMI,19
01/04/2020,BNA,475
01/04/2020,BOI,296
01/04/2020,BOS,902
01/04/2020,BPT,45
01/04/2020,BQN,86
01/04/2020,BRO,69
01/04/2020,BTL,30
01/04/2020,BTR,117
01/04/2020,BTV,81
01/04/2020,BUF,154
01/04/2020,BUR,326
01/04/2020,BVY,50
01/04/2020,BWI,627
01/04/2020,BZN,188
01/04/2020,CAE,90
01/04/2020,CAK,59
01/04/2020,CCR,242
01/04/2020,CDW,36
01/04/2020,CGF,11
01/04/2020,CHA,96
01/04/2020,CHD,533
01/04/2020,CHO,266
01/04/2020,CHS,185
01/04/2020,CIC,53
01/04/2020,CID,107
01/04/2020,CKB,10
01/04/2020,CLE,251
01/04/2020,CLL,141
01/04/2020,CLT,1597
01/04/2020,CMA,647
01/04/2020,CMH,271
01/04/2020,CMI,19
01/04/2020,CNO,717
01/04/2020,CNW,13
01/04/2020,COS,366
01/04/2020,COU,54
01/04/2020,CPR,59
01/04/2020,CPS,39
01/04/2020,CRE,7
01/04/2020,CRG,118
01/04/2020,CRP,223
01/04/2020,CRQ,476
01/04/2020,CRW,39
01/04/2020,CSG,38
01/04/2020,CVG,338
01/04/2020,CWA,27
01/04/2020,CWF,34
01/04/2020,CXO,312
01/04/2020,CXY,9
01/04/2020,CYS,9
01/04/2020,DAB,204
01/04/2020,DAL,551
01/04/2020,DAY,88
01/04/2020,DBQ,35
01/04/2020,DCA,618
01/04/2020,DEC,51
01/04/2020,DEN,1628
01/04/2020,DET,50
01/04/2020,DFW,1943
01/04/2020,DHN,33
01/04/2020,DLH,77
01/04/2020,DPA,333
01/04/2020,DSM,128
01/04/2020,DTN,213
01/04/2020,DTO,460
01/04/2020,DTS,137
01/04/2020,DTW,840
01/04/2020,DVT,1502
01/04/2020,DWH,603
01/04/2020,DXR,1
01/04/2020,EAU,26
01/04/2020,ECP,118
01/04/2020,EGE,313
01/04/2020,ELM,23
01/04/2020,ELP,286
01/04/2020,EMT,301
01/04/2020,ENA,42
01/04/2020,ENW,276
01/04/2020,ERI,15
01/04/2020,ESN,9
01/04/2020,EUG,109
01/04/2020,EVB,62
01/04/2020,EVV,65
01/04/2020,EWB,3
01/04/2020,EWN,65
01/04/2020,EWR,1156
01/04/2020,EYW,196
01/04/2020,FAI,69
01/04/2020,FAR,267
01/04/2020,FAT,179
01/04/2020,FAY,35
01/04/2020,FCM,361
01/04/2020,FDK,190
01/04/2020,FFZ,1376
01/04/2020,FIN,12
01/04/2020,FLG,136
01/04/2020,FLL,1132
01/04/2020,FLO,19
01/04/2020,FMN,137
01/04/2020,FMY,168
01/04/2020,FNT,33
01/04/2020,FOE,60
01/04/2020,FOK,12
01/04/2020,FPR,158
01/04/2020,FRG,61
01/04/2020,FSD,159
01/04/2020,FSM,86
01/04/2020,FTG,372
01/04/2020,FTW,674
01/04/2020,FTY,29
01/04/2020,FUL,265
01/04/2020,FWA,52
01/04/2020,FWS,291
01/04/2020,FXE,435
01/04/2020,FYV,125
01/04/2020,GCK,30
01/04/2020,GCN,118
01/04/2020,GEG,140
01/04/2020,GEU,248
01/04/2020,GFK,381
01/04/2020,GGG,176
01/04/2020,GJT,170
01/04/2020,GKY,193
01/04/2020,GLH,6
01/04/2020,GLS,147
01/04/2020,GMU,54
01/04/2020,GNV,88
01/04/2020,GON,11
01/04/2020,GPI,49
01/04/2020,GPM,181
01/04/2020,GPT,116
01/04/2020,GRB,95
01/04/2020,GRI,32
01/04/2020,GRR,151
01/04/2020,GSN,224
01/04/2020,GSO,146
01/04/2020,GSP,106
01/04/2020,GTF,38
01/04/2020,GTR,29
01/04/2020,GTU,450
01/04/2020,GUM,195
01/04/2020,GYH,9
01/04/2020,GYI,0
01/04/2020,GYR,378
01/04/2020,GYY,20
01/04/2020,HEF,182
01/04/2020,HFD,3
01/04/2020,HGR,56
01/04/2020,HHR,278
01/04/2020,HIO,265
01/04/2020,HKS,83
01/04/2020,HKY,17
01/04/2020,HLG,5
01/04/2020,HLN,71
01/04/2020,HND,165
01/04/2020,HNL,731
01/04/2020,HOB,39
01/04/2020,HOU,456
01/04/2020,HPN,269
01/04/2020,HQZ,304
01/04/2020,HRL,95
01/04/2020,HSA,68
01/04/2020,HSV,61
01/04/2020,HTS,17
01/04/2020,HUF,7
01/04/2020,HUM,155
01/04/2020,HUT,60
01/04/2020,HVN,15
01/04/2020,HWD,323
01/04/2020,HWO,586
01/04/2020,HXD,37
01/04/2020,HYA,35
01/04/2020,HYI,274
01/04/2020,IAD,744
01/04/2020,IAG,15
01/04/2020,IAH,1327
01/04/2020,ICT,205
01/04/2020,IDA,35
01/04/2020,IFP,42
01/04/2020,ILG,40
01/04/2020,ILM,113
01/04/2020,IND,359
01/04/2020,INT,22
01/04/2020,IPT,11
01/04/2020,ISM,127
01/04/2020,ISO,10
01/04/2020,ISP,57
01/04/2020,ITH,16
01/04/2020,ITO,110
01/04/2020,IWA,607
01/04/2020,IXD,221
01/04/2020,JAC,130
01/04/2020,JAN,66
01/04/2020,JAX,221
01/04/2020,JEF,37
01/04/2020,JFK,1202
01/04/2020,JLN,139
01/04/2020,JNU,108
01/04/2020,JQF,38
01/04/2020,JRF,236
01/04/2020,JVL,143
01/04/2020,JXN,14
01/04/2020,KOA,291
01/04/2020,LAF,24
01/04/2020,LAL,51
01/04/2020,LAN,48
01/04/2020,LAS,1348
01/04/2020,LAW,52
01/04/2020,LAX,1874
01/04/2020,LBB,253
01/04/2020,LBE,10
01/04/2020,LCH,151
01/04/2020,LEB,7
01/04/2020,LEE,37
01/04/2020,LEX,107
01/04/2020,LFT,119
01/04/2020,LGA,598
01/04/2020,LGB,672
01/04/2020,LIH,120
01/04/2020,LIT,179
01/04/2020,LMT,67
01/04/2020,LNK,167
01/04/2020,LNS,40
01/04/2020,LOU,59
01/04/2020,LRD,86
01/04/2020,LSE,38
01/04/2020,LUK,37
01/04/2020,LVK,601
01/04/2020,LWB,13
01/04/2020,LWM,13
01/04/2020,LWS,12
01/04/2020,LYH,27
01/04/2020,LZU,89
01/04/2020,MAF,108
01/04/2020,MBS,19
01/04/2020,MCI,224
01/04/2020,MCN,19
01/04/2020,MCO,1180
01/04/2020,MDH,5
01/04/2020,MDT,76
01/04/2020,MDW,501
01/04/2020,MEI,50
01/04/2020,MEM,537
01/04/2020,MER,128
01/04/2020,MFD,1
01/04/2020,MFE,164
01/04/2020,MFR,137
01/04/2020,MGM,106
01/04/2020,MGW,16
01/04/2020,MHK,102
01/04/2020,MHR,84
01/04/2020,MHT,65
01/04/2020,MIA,1329
01/04/2020,MIC,11
01/04/2020,MIE,1
01/04/2020,MKC,614
01/04/2020,MKE,201
01/04/2020,MKG,4
01/04/2020,MKK,121
01/04/2020,MKL,7
01/04/2020,MLB,92
01/04/2020,MLI,51
01/04/2020,MLU,78
01/04/2020,MMU,31
01/04/2020,MOB,153
01/04/2020,MOD,85
01/04/2020,MOT,85
01/04/2020,MQY,164
01/04/2020,MRI,68
01/04/2020,MRY,112
01/04/2020,MSN,240
01/04/2020,MSO,57
01/04/2020,MSP,856
01/04/2020,MSY,361
01/04/2020,MTN,11
01/04/2020,MVY,17
01/04/2020,MWA,13
01/04/2020,MWC,40
01/04/2020,MWH,21
01/04/2020,MYF,721
01/04/2020,MYR,118
01/04/2020,NEW,298
01/04/2020,NQA,27
01/04/2020,OAJ,17
01/04/2020,OAK,593
01/04/2020,OCF,33
01/04/2020,OGD,290
01/04/2020,OGG,430
01/04/2020,OJC,107
01/04/2020,OKC,203
01/04/2020,OLM,136
01/04/2020,OLV,110
01/04/2020,OMA,232
01/04/2020,OMN,13
01/04/2020,ONT,218
01/04/2020,OPF,438
01/04/2020,ORD,2361
01/04/2020,ORF,165
01/04/2020,ORH,7
01/04/2020,ORL,72
01/04/2020,OSH,108
01/04/2020,OSU,15
01/04/2020,OTH,14
01/04/2020,OUN,59
01/04/2020,OWB,9
01/04/2020,OWD,10
01/04/2020,OXC,6
01/04/2020,OXR,343
01/04/2020,PAE,235
01/04/2020,PAH,14
01/04/2020,PAO,377
01/04/2020,PBI,295
01/04/2020,PDK,213
01/04/2020,PDT,16
01/04/2020,PDX,528
01/04/2020,PGD,105
01/04/2020,PHF,49
01/04/2020,PHL,855
01/04/2020,PHX,1212
01/04/2020,PIA,41
01/04/2020,PIE,116
01/04/2020,PIH,19
01/04/2020,PIT,308
01/04/2020,PKB,8
01/04/2020,PMD,20
01/04/2020,PMP,149
01/04/2020,PNE,49
01/04/2020,PNS,247
01/04/2020,POC,336
01/04/2020,POU,8
01/04/2020,PRC,335
01/04/2020,PSC,53
01/04/2020,PSP,264
01/04/2020,PTK,127
01/04/2020,PUB,127
01/04/2020,PVD,123
01/04/2020,PVU,231
01/04/2020,PWA,185
01/04/2020,PWK,196
01/04/2020,PWM,82
01/04/2020,RAL,364
01/04/2020,RAP,166
01/04/2020,RBD,120
01/04/2020,RDD,18
01/04/2020,RDG,40
01/04/2020,RDM,269
01/04/2020,RDU,453
01/04/2020,RFD,48
01/04/2020,RHV,509
01/04/2020,RIC,187
01/04/2020,RME,2
01/04/2020,RNM,352
01/04/2020,RNO,236
01/04/2020,RNT,203
01/04/2020,ROA,78
01/04/2020,ROC,106
01/04/2020,ROG,49
01/04/2020,ROW,61
01/04/2020,RST,63
01/04/2020,RSW,366
01/04/2020,RVS,700
01/04/2020,RYN,343
01/04/2020,RYY,48
01/04/2020,SAC,292
01/04/2020,SAF,211
01/04/2020,SAN,552
01/04/2020,SAT,415
01/04/2020,SAV,205
01/04/2020,SAW,13
01/04/2020,SBA,332
01/04/2020,SBN,52
01/04/2020,SBP,224
01/04/2020,SBY,22
01/04/2020,SCK,206
01/04/2020,SDF,381
01/04/2020,SDL,530
01/04/2020,SDM,254
01/04/2020,SEA,1155
01/04/2020,SEE,634
01/04/2020,SFB,353
01/04/2020,SFF,25
01/04/2020,SFO,1207
01/04/2020,SGF,182
01/04/2020,SGJ,87
01/04/2020,SGR,271
01/04/2020,SHV,74
01/04/2020,SIG,157
01/04/2020,SJC,438
01/04/2020,SJT,114
01/04/2020,SJU,679
01/04/2020,SLC,933
01/04/2020,SLE,29
01/04/2020,SLN,44
01/04/2020,SMF,319
01/04/2020,SMO,176
01/04/2020,SMX,108
01/04/2020,SNA,628
01/04/2020,SNS,196
01/04/2020,SPG,49
01/04/2020,SPI,21
01/04/2020,SQL,219
01/04/2020,SRQ,234
01/04/2020,SSF,496
01/04/2020,STC,141
01/04/2020,STJ,22
01/04/2020,STL,363
01/04/2020,STP,139
01/04/2020,STS,228
01/04/2020,STT,217
01/04/2020,STX,94
01/04/2020,SUA,211
01/04/2020,SUN,128
01/04/2020,SUS,286
01/04/2020,SUX,51
01/04/2020,SWF,39
01/04/2020,SWO,127
01/04/2020,SYR,113
01/04/2020,TCL,48
01/04/2020,TEB,312
01/04/2020,TIW,162
01/04/2020,TIX,56
01/04/2020,TKI,496
01/04/2020,TLH,109
01/04/2020,TMB,571
01/04/2020,TOA,359
01/04/2020,TOL,23
01/04/2020,TOP,60
01/04/2020,TPA,648
01/04/2020,TRI,44
01/04/2020,TTD,226
01/04/2020,TTN,66
01/04/2020,TUL,170
01/04/2020,TUP,75
01/04/2020,TUS,336
01/04/2020,TVC,40
01/04/2020,TWF,57
01/04/2020,TXK,93
01/04/2020,TYR,115
01/04/2020,TYS,160
01/04/2020,TZR,0
01/04/2020,UAO,122
01/04/2020,UES,40
01/04/2020,UGN,161
01/04/2020,UNV,35
01/04/2020,VCT,71
01/04/2020,VCV,67
01/04/2020,VGT,650
01/04/2020,VNY,761
01/04/2020,VQQ,23
01/04/2020,VRB,238
01/04/2020,WDG,148
01/04/2020,WHP,307
01/04/2020,WJF,133
01/04/2020,XNA,79
01/04/2020,YIP,55
01/04/2020,YKM,142
01/04/2020,YNG,1
01/05/2020,ABE,134
01/05/2020,ABI,68
01/05/2020,ABQ,379
01/05/2020,ABY,39
01/05/2020,ACK,46
01/05/2020,ACT,140
01/05/2020,ACY,74
01/05/2020,ADM,20
01/05/2020,ADQ,63
01/05/2020,ADS,352
01/05/2020,ADW,93
01/05/2020,AEG,197
01/05/2020,AEX,70
01/05/2020,AFW,196
01/05/2020,AGC,88
01/05/2020,AGS,92
01/05/2020,AHN,186
01/05/2020,AKN,22
01/05/2020,ALB,112
01/05/2020,ALN,36
01/05/2020,ALO,5
01/05/2020,ALW,11
01/05/2020,AMA,71
01/05/2020,ANC,391
01/05/2020,ANE,33
01/05/2020,APA,770
01/05/2020,APC,184
01/05/2020,APF,388
01/05/2020,ARA,96
01/05/2020,ARB,137
01/05/2020,ARR,82
01/05/2020,ASE,300
01/05/2020,ASG,117
01/05/2020,ASH,139
01/05/2020,ATL,2426
01/05/2020,ATW,47
01/05/2020,AUS,543
01/05/2020,AVL,254
01/05/2020,AVP,111
01/05/2020,AZO,66
01/05/2020,BAF,79
01/05/2020,BAK,73
01/05/2020,BAZ,106
01/05/2020,BBG,27
01/05/2020,BCT,290
01/05/2020,BDL,205
01/05/2020,BDR,57
01/05/2020,BED,178
01/05/2020,BET,136
01/05/2020,BFI,245
01/05/2020,BFL,98
01/05/2020,BFM,169
01/05/2020,BGM,4
01/05/2020,BGR,71
01/05/2020,BHM,242
01/05/2020,BIL,218
01/05/2020,BIS,55
01/05/2020,BJC,597
01/05/2020,BKL,66
01/05/2020,BKV,196
01/05/2020,BLI,39
01/05/2020,BMG,90
01/05/2020,BMI,33
01/05/2020,BNA,604
01/05/2020,BOI,269
01/05/2020,BOS,1030
01/05/2020,BPT,64
01/05/2020,BQN,84
01/05/2020,BRO,65
01/05/2020,BTL,5
01/05/2020,BTR,120
01/05/2020,BTV,103
01/05/2020,BUF,155
01/05/2020,BUR,299
01/05/2020,BVY,22
01/05/2020,BWI,666
01/05/2020,BZN,208
01/05/2020,CAE,127
01/05/2020,CAK,94
01/05/2020,CCR,310
01/05/2020,CDW,23
01/05/2020,CGF,60
01/05/2020,CHA,174
01/05/2020,CHD,338
01/05/2020,CHO,341
01/05/2020,CHS,324
01/05/2020,CIC,75
01/05/2020,CID,85
01/05/2020,CKB,14
01/05/2020,CLE,328
01/05/2020,CLL,113
01/05/2020,CLT,1641
01/05/2020,CMA,486
01/05/2020,CMH,344
01/05/2020,CMI,31
01/05/2020,CNO,726
01/05/2020,CNW,19
01/05/2020,COS,191
01/05/2020,COU,57
01/05/2020,CPR,63
01/05/2020,CPS,140
01/05/2020,CRE,53
01/05/2020,CRG,434
01/05/2020,CRP,185
01/05/2020,CRQ,377
01/05/2020,CRW,39
01/05/2020,CSG,185
01/05/2020,CVG,347
01/05/2020,CWA,19
01/05/2020,CWF,16
01/05/2020,CXO,267
01/05/2020,CXY,43
01/05/2020,CYS,65
01/05/2020,DAB,748
01/05/2020,DAL,639
01/05/2020,DAY,114
01/05/2020,DBQ,11
01/05/2020,DCA,745
01/05/2020,DEC,83
01/05/2020,DEN,1787
01/05/2020,DFW,1996
01/05/2020,DHN,63
01/05/2020,DLH,31
01/05/2020,DPA,126
01/05/2020,DSM,153
01/05/2020,DTN,137
01/05/2020,DTO,436
01/05/2020,DTS,187
01/05/2020,DTW,983
01/05/2020,DVT,1210
01/05/2020,DWH,503
01/05/2020,DXR,12
01/05/2020,EAU,17
01/05/2020,ECP,156
01/05/2020,EGE,244
01/05/2020,ELM,10
01/05/2020,ELP,207
01/05/2020,EMT,273
01/05/2020,ENA,26
01/05/2020,ENW,93
01/05/2020,ERI,35
01/05/2020,ESN,46
01/05/2020,EUG,59
01/05/2020,EVB,380
01/05/2020,EVV,96
01/05/2020,EWB,29
01/05/2020,EWR,1230
01/05/2020,EYW,165
01/05/2020,FAI,81
01/05/2020,FAR,99
01/05/2020,FAT,167
01/05/2020,FAY,63
01/05/2020,FCM,98
01/05/2020,FDK,87
01/05/2020,FFZ,1217
01/05/2020,FIN,620
01/05/2020,FLG,150
01/05/2020,FLL,1162
01/05/2020,FLO,45
01/05/2020,FMN,200
01/05/2020,FMY,285
01/05/2020,FNT,64
01/05/2020,FOE,9
01/05/2020,FOK,80
01/05/2020,FPR,325
01/05/2020,FRG,288
01/05/2020,FSD,98
01/05/2020,FSM,125
01/05/2020,FTG,187
01/05/2020,FTW,337
01/05/2020,FTY,165
01/05/2020,FUL,269
01/05/2020,FWA,95
01/05/2020,FWS,68
01/05/2020,FXE,501
01/05/2020,FYV,52
01/05/2020,GCK,33
01/05/2020,GCN,124
01/05/2020,GEG,157
01/05/2020,GEU,184
01/05/2020,GFK,51
01/05/2020,GGG,66
01/05/2020,GJT,47
01/05/2020,GKY,192
01/05/2020,GLH,10
01/05/2020,GLS,144
01/05/2020,GMU,273
01/05/2020,GNV,198
01/05/2020,GON,19
01/05/2020,GPI,115
01/05/2020,GPM,134
01/05/2020,GPT,86
01/05/2020,GRB,66
01/05/2020,GRI,11
01/05/2020,GRR,158
01/05/2020,GSN,258
01/05/2020,GSO,177
01/05/2020,GSP,120
01/05/2020,GTF,28
01/05/2020,GTR,84
01/05/2020,GTU,354
01/05/2020,GUM,164
01/05/2020,GYH,72
01/05/2020,GYR,291
01/05/2020,GYY,35
01/05/2020,HEF,155
01/05/2020,HFD,23
01/05/2020,HGR,21
01/05/2020,HHR,275
01/05/2020,HIO,87
01/05/2020,HKS,112
01/05/2020,HKY,41
01/05/2020,HLG,26
01/05/2020,HLN,51
01/05/2020,HND,163
01/05/2020,HNL,853
01/05/2020,HOB,30
01/05/2020,HOU,532
01/05/2020,HPN,418
01/05/2020,HQZ,220
01/05/2020,HRL,88
01/05/2020,HSA,27
01/05/2020,HSV,135
01/05/2020,HTS,17
01/05/2020,HUF,32
01/05/2020,HUM,126
01/05/2020,HUT,59
01/05/2020,HVN,87
01/05/2020,HWD,376
01/05/2020,HWO,353
01/05/2020,HXD,118
01/05/2020,HYA,110
01/05/2020,HYI,218
01/05/2020,IAD,774
01/05/2020,IAG,9
01/05/2020,IAH,1369
01/05/2020,ICT,143
01/05/2020,IDA,21
01/05/2020,IFP,29
01/05/2020,ILG,61
01/05/2020,ILM,165
01/05/2020,IND,476
01/05/2020,INT,210
01/05/2020,IPT,34
01/05/2020,ISM,312
01/05/2020,ISO,24
01/05/2020,ISP,172
01/05/2020,ITH,17
01/05/2020,ITO,107
01/05/2020,IWA,517
01/05/2020,IXD,52
01/05/2020,JAC,128
01/05/2020,JAN,51
01/05/2020,JAX,236
01/05/2020,JEF,54
01/05/2020,JFK,1247
01/05/2020,JLN,65
01/05/2020,JNU,90
01/05/2020,JQF,194
01/05/2020,JRF,242
01/05/2020,JVL,42
01/05/2020,JXN,147
01/05/2020,KOA,282
01/05/2020,LAF,63
01/05/2020,LAL,246
01/05/2020,LAN,41
01/05/2020,LAS,1545
01/05/2020,LAW,13
01/05/2020,LAX,1985
01/05/2020,LBB,145
01/05/2020,LBE,32
01/05/2020,LCH,72
01/05/2020,LEB,58
01/05/2020,LEE,251
01/05/2020,LEX,221
01/05/2020,LFT,119
01/05/2020,LGA,913
01/05/2020,LGB,532
01/05/2020,LIH,307
01/05/2020,LIT,172
01/05/2020,LMT,94
01/05/2020,LNK,107
01/05/2020,LNS,70
01/05/2020,LOU,184
01/05/2020,LRD,70
01/05/2020,LSE,17
01/05/2020,LUK,273
01/05/2020,LVK,403
01/05/2020,LWB,10
01/05/2020,LWM,43
01/05/2020,LWS,114
01/05/2020,LYH,64
01/05/2020,LZU,417
01/05/2020,MAF,94
01/05/2020,MBS,22
01/05/2020,MCI,309
01/05/2020,MCN,65
01/05/2020,MCO,1111
01/05/2020,MDH,19
01/05/2020,MDT,73
01/05/2020,MDW,582
01/05/2020,MEI,87
01/05/2020,MEM,434
01/05/2020,MER,60
01/05/2020,MFD,5
01/05/2020,MFE,130
01/05/2020,MFR,55
01/05/2020,MGM,120
01/05/2020,MGW,12
01/05/2020,MHK,25
01/05/2020,MHR,111
01/05/2020,MHT,75
01/05/2020,MIA,1340
01/05/2020,MIC,18
01/05/2020,MIE,91
01/05/2020,MKC,231
01/05/2020,MKE,235
01/05/2020,MKG,27
01/05/2020,MKK,94
01/05/2020,MKL,36
01/05/2020,MLB,247
01/05/2020,MLI,53
01/05/2020,MLU,62
01/05/2020,MMU,122
01/05/2020,MOB,130
01/05/2020,MOD,39
01/05/2020,MOT,18
01/05/2020,MQY,277
01/05/2020,MRI,112
01/05/2020,MRY,138
01/05/2020,MSN,144
01/05/2020,MSO,84
01/05/2020,MSP,1027
01/05/2020,MSY,436
01/05/2020,MTN,61
01/05/2020,MVY,19
01/05/2020,MWA,38
01/05/2020,MWH,40
01/05/2020,MYF,763
01/05/2020,MYR,79
01/05/2020,NEW,354
01/05/2020,NQA,72
01/05/2020,OAJ,38
01/05/2020,OAK,580
01/05/2020,OCF,286
01/05/2020,OGD,173
01/05/2020,OGG,411
01/05/2020,OJC,152
01/05/2020,OKC,212
01/05/2020,OLM,10
01/05/2020,OLV,159
01/05/2020,OMA,198
01/05/2020,OMN,424
